PART_NM_EN,Age,duration_censoring(day),Survial,Failure
U-PACKING,결합,838.000,0.7973,0.2027
U-PACKING,결합,846.000,0.7955,0.2045
U-PACKING,결합,849.000,0.7938,0.2062
U-PACKING,결합,850.000,0.7920,0.2080
U-PACKING,결합,851.000,0.7903,0.2097
U-PACKING,결합,855.000,0.7886,0.2114
U-PACKING,결합,865.000,0.7781,0.2219
U-PACKING,결합,869.000,0.7764,0.2236
U-PACKING,결합,872.000,0.7746,0.2254
U-PACKING,결합,874.000,0.7729,0.2271
U-PACKING,결합,877.000,0.7712,0.2288
U-PACKING,결합,880.000,0.7694,0.2306
U-PACKING,결합,881.000,0.7677,0.2323
U-PACKING,결합,884.000,0.7659,0.2341
U-PACKING,결합,888.000,0.7642,0.2358
U-PACKING,결합,889.000,0.7607,0.2393
U-PACKING,결합,893.000,0.7572,0.2428
U-PACKING,결합,900.000,0.7572,0.2428
U-PACKING,결합,904.000,0.7509,0.2491
U-PACKING,결합,913.000,0.7487,0.2513
U-PACKING,결합,915.000,0.7466,0.2534
U-PACKING,결합,916.000,0.7381,0.2619
U-PACKING,결합,917.000,0.7360,0.2640
U-PACKING,결합,921.000,0.7275,0.2725
U-PACKING,결합,923.000,0.7254,0.2746
U-PACKING,결합,924.000,0.7233,0.2767
U-PACKING,결합,929.000,0.7212,0.2788
U-PACKING,결합,933.000,0.7190,0.2810
U-PACKING,결합,934.000,0.7169,0.2831
U-PACKING,결합,935.000,0.7148,0.2852
U-PACKING,결합,937.000,0.7127,0.2873
U-PACKING,결합,940.000,0.7106,0.2894
U-PACKING,결합,948.000,0.7084,0.2916
U-PACKING,결합,950.000,0.7063,0.2937
U-PACKING,결합,974.000,0.7063,0.2937
U-PACKING (NEW SDL),NEW,0.000,1.0000,0.0000
U-PACKING (NEW SDL),NEW,7.000,1.0000,0.0000
U-PACKING (NEW SDL),NEW,21.000,1.0000,0.0000
U-PACKING (NEW SDL),NEW,195.000,1.0000,0.0000
U-PACKING (NEW SDL),NEW,420.000,1.0000,0.0000
U-PACKING (NEW SDL),NEW,514.000,0.9948,0.0052
U-PACKING (NEW SDL),NEW,534.000,0.9948,0.0052
U-PACKING (NEW SDL),NEW,888.000,0.9885,0.0115
U-PACKING (NEW SDL),NEW,900.000,0.9885,0.0115
U-PACKING (NEW SDL),NEW,974.000,0.9885,0.0115
U-PACKING (NEW SDL),OLD,0.000,1.0000,0.0000
U-PACKING (NEW SDL),OLD,974.000,1.0000,0.0000
U-PACKING (NEW SDL),결합,0.000,1.0000,0.0000
U-PACKING (NEW SDL),결합,7.000,1.0000,0.0000
U-PACKING (NEW SDL),결합,21.000,1.0000,0.0000
U-PACKING (NEW SDL),결합,195.000,1.0000,0.0000
U-PACKING (NEW SDL),결합,420.000,1.0000,0.0000
U-PACKING (NEW SDL),결합,514.000,0.9984,0.0016
U-PACKING (NEW SDL),결합,534.000,0.9984,0.0016
U-PACKING (NEW SDL),결합,888.000,0.9967,0.0033
U-PACKING (NEW SDL),결합,900.000,0.9967,0.0033
U-PACKING (NEW SDL),결합,974.000,0.9967,0.0033
VEE BELT,NEW,0.000,1.0000,0.0000
VEE BELT,NEW,7.000,1.0000,0.0000
VEE BELT,NEW,21.000,1.0000,0.0000
VEE BELT,NEW,195.000,1.0000,0.0000
VEE BELT,NEW,420.000,1.0000,0.0000
VEE BELT,NEW,534.000,1.0000,0.0000
VEE BELT,NEW,753.000,0.9938,0.0062
VEE BELT,NEW,864.000,0.9875,0.0125
VEE BELT,NEW,866.000,0.9813,0.0188
VEE BELT,NEW,900.000,0.9813,0.0188
VEE BELT,NEW,974.000,0.9813,0.0188
VEE BELT,OLD,0.000,1.0000,0.0000
VEE BELT,OLD,137.000,0.9910,0.0090
VEE BELT,OLD,297.000,0.9888,0.0112
VEE BELT,OLD,604.000,0.9843,0.0157
VEE BELT,OLD,606.000,0.9820,0.0180
VEE BELT,OLD,609.000,0.9798,0.0202
VEE BELT,OLD,616.000,0.9775,0.0225
VEE BELT,OLD,619.000,0.9753,0.0247
VEE BELT,OLD,647.000,0.9730,0.0270
VEE BELT,OLD,661.000,0.9708,0.0292
VEE BELT,OLD,663.000,0.9685,0.0315
VEE BELT,OLD,664.000,0.9640,0.0360
VEE BELT,OLD,665.000,0.9618,0.0382
VEE BELT,OLD,690.000,0.9596,0.0404
VEE BELT,OLD,691.000,0.9573,0.0427
VEE BELT,OLD,696.000,0.9551,0.0449
VEE BELT,OLD,702.000,0.9528,0.0472
VEE BELT,OLD,706.000,0.9506,0.0494
VEE BELT,OLD,721.000,0.9483,0.0517
VEE BELT,OLD,729.000,0.9461,0.0539
VEE BELT,OLD,744.000,0.9438,0.0562
VEE BELT,OLD,785.000,0.9416,0.0584
VEE BELT,OLD,787.000,0.9393,0.0607
VEE BELT,OLD,794.000,0.9371,0.0629
VEE BELT,OLD,801.000,0.9348,0.0652
VEE BELT,OLD,825.000,0.9326,0.0674
VEE BELT,OLD,855.000,0.9303,0.0697
VEE BELT,OLD,878.000,0.9281,0.0719
VEE BELT,OLD,884.000,0.9258,0.0742
VEE BELT,OLD,891.000,0.9236,0.0764
VEE BELT,OLD,896.000,0.9213,0.0787
VEE BELT,OLD,915.000,0.9191,0.0809
VEE BELT,OLD,919.000,0.9169,0.0831
VEE BELT,OLD,920.000,0.9124,0.0876
VEE BELT,OLD,956.000,0.9101,0.0899
VEE BELT,OLD,957.000,0.9079,0.0921
VEE BELT,OLD,963.000,0.9056,0.0944
VEE BELT,OLD,974.000,0.9056,0.0944
VEE BELT,결합,0.000,1.0000,0.0000
VEE BELT,결합,7.000,1.0000,0.0000
VEE BELT,결합,21.000,1.0000,0.0000
VEE BELT,결합,137.000,0.9944,0.0056
VEE BELT,결합,195.000,0.9944,0.0056
VEE BELT,결합,297.000,0.9929,0.0071
VEE BELT,결합,420.000,0.9929,0.0071
VEE BELT,결합,534.000,0.9929,0.0071
VEE BELT,결합,604.000,0.9896,0.0104
VEE BELT,결합,606.000,0.9879,0.0121
VEE BELT,결합,609.000,0.9863,0.0137
VEE BELT,결합,616.000,0.9846,0.0154
VEE BELT,결합,619.000,0.9830,0.0170
VEE BELT,결합,647.000,0.9813,0.0187
VEE BELT,결합,661.000,0.9796,0.0204
VEE BELT,결합,663.000,0.9780,0.0220
VEE BELT,결합,664.000,0.9747,0.0253
VEE BELT,결합,665.000,0.9730,0.0270
VEE BELT,결합,690.000,0.9714,0.0286
VEE BELT,결합,691.000,0.9697,0.0303
VEE BELT,결합,696.000,0.9681,0.0319
